worry_pers_crime,eff_justice,worry_prop_crime,conf_police
-0.151850969,-0.993947268,0.949125707,0.24378486
2.395043135,0.070868231,-0.780221224,0.077073075
0.833209634,-0.970202863,-0.29872337,-1.475973845
-0.900425076,0.056839563,-1.544810176,-0.009035856
1.015227556,0.35106349,0.634301066,-1.3300457
0.533677816,-1.237924218,0.646582484,-1.755495071
-0.218021661,-1.46604526,-1.119434237,-0.223422348
-1.148230076,-0.158815429,-0.011890466,-0.627085567
-0.936458528,0.572321236,1.235015988,0.485454649
0.566670179,-1.747803092,-0.3386572,-2.451719046
-0.219873846,-0.705161572,0.624913752,-0.935711801
1.792621613,1.10950458,0.03052189,0.90970546
-1.365231514,0.361532122,0.554974496,0.485454649
0.149503931,0.843345881,-0.102658331,0.211850241
0.387867272,-0.190705195,0.877535522,0.049985919
-0.602308929,0.338905156,-1.297472596,-0.200817019
0.851258099,0.599625707,-0.029605674,0.737076819
-0.304144412,0.305145055,1.967853189,-0.330679715
-0.66494149,1.664441228,-1.197317362,-0.066859096
-1.893104076,-1.499497652,2.109674215,0.125376552
-0.105526581,0.342057407,-0.384645641,0.205933392
-0.89353472,0.089490063,-1.246419191,0.262937397
-1.265377998,1.11809504,1.953733087,0.493389249
-1.396034956,-1.223630905,1.521029234,0.34154433
-1.148230076,-0.713752031,-0.011890466,0.34947896
-1.482379556,-0.452186465,2.520598173,0.147745401
-0.593954504,0.585332453,0.826262951,0.938810349
2.591094255,-1.22821629,1.408080816,-1.554580808
1.58137095,-0.745641828,-0.701421797,-0.578016222
-0.322192907,0.070868231,1.698735476,-0.433286667
-1.257437825,-0.474360466,0.972187281,-0.117924392
0.417945504,-1.179590702,1.419562578,-2.451719046
-1.060225129,-0.732373893,1.10070312,0.687188208
0.333262205,-1.20604229,-0.134132385,0.23585023
0.788373113,0.843345881,-0.587946296,0.283721089
0.610091031,-1.421697259,1.143209219,-0.684089601
-0.540741324,1.664441228,-0.417764485,0.687188208
-1.277660251,0.313735515,1.022328019,-0.603085577
0.788373113,-0.461629808,-0.587946296,-0.25864026
-1.860111833,-0.627361238,1.12443459,-0.647436678
-0.12225768,-0.415711373,-0.975130796,-0.433286667
0.992364347,-0.158815429,0.618809998,0.485454649
-0.522692859,-0.731605291,-0.148646772,-1.681824446
-0.82943809,-0.208201736,0.478770167,0.687188208
-0.578435063,-0.415258437,0.249899328,-0.034537867
-0.020922327,-0.411706239,-0.419715941,-1.108726978
-0.403630584,-0.433572471,0.865034819,0.492190719
0.349921107,-1.486229658,0.886703551,-0.103876784
0.260175884,1.141386509,0.738608479,0.299590319
-0.370062649,-0.705161572,0.557788908,-0.906993449
-0.092183992,-0.209319189,0.555193782,-0.15496394
-0.605546176,0.61722225,0.210296139,-0.657389045
-0.900425076,0.099197969,-1.544810176,0.745011449
0.679093063,-0.948028862,0.826482236,-0.009035856
-0.522692859,-0.654657841,-0.148646772,-0.295657933
1.408772469,0.585332453,-0.490573913,-0.239487723
1.95362854,-0.416828841,-0.796292782,-0.828819156
-0.077098057,-1.01692307,-0.66640991,-0.15496394
0.038311142,0.608216166,-1.458887935,0.687188208
-0.472716928,-1.251960635,0.115094498,0.556126952
-0.110665999,0.875227809,-0.35916397,0.292042315
0.51487118,0.878695667,-0.495920271,-0.353481203
-1.376823306,1.149984837,-0.060992308,-0.353481203
0.142613605,0.612536907,-0.401049286,1.133807898
1.498516083,0.360771388,-0.551125884,-3.429102898
-1.005981326,0.860081673,1.0367801189999999,0.293673486
-0.482923567,-0.424974173,-0.264292985,-0.905794919
-0.628249168,-0.158815429,2.432943583,-0.287358582
1.030747056,1.407545328,0.057937421,0.485454649
-0.583826959,-0.727788568,-0.383114815,0.049985919
1.005823612,-1.204471827,0.126950055,-0.973162115
-0.853603601,0.071985684,1.084720135,-0.159682259
1.498516083,-1.22821629,-0.551125884,0.53534328900000006
0.641146898,-1.701884627,0.835650265,-2.704160452
-0.671831846,-0.677549362,-1.495708346,-0.207553104
0.267066211,0.843345881,1.036999464,0.687188208
-0.625010371,0.843345881,1.133821964,-0.964430094
-0.123673357,0.07977432,0.217512682,0.119027078
-0.900425076,-0.668694317,-1.544810176,-0.721129119
2.064659595,-0.222587109,-1.886848688,0.291655719
-0.522692859,-1.720498681,-0.148646772,-0.103876784
0.10284131,-0.424974173,0.911541522,0.215066537
-0.640905797,0.861199141,2.796839952,0.437583804
-0.206429973,0.328789473,-0.503467441,1.141742468
-1.432999015,-0.158815429,-0.307686269,-2.702142715
-0.463459373,0.346734881,-1.187818766,0.24417147
0.962450922,0.355640978,1.326623917,0.291655719
0.015609723,1.605347037,0.972406566,0.687188208
-1.383713603,0.595040381,-0.359383255,0.262937397
-0.148612171,0.35106349,-0.349995971,0.687188208
0.389690399,-0.682987571,0.771057367,0.485454649
-0.138503835,-0.44760114,0.900667548,0.262937397
2.200017929,0.861199141,-1.136569023,0.493389249
1.489802599,-0.948028862,-0.743038654,-0.016970476
2.554563761,1.664441228,0.224605381,1.642969012
-0.33752045,-0.731605291,-1.581411362,0.967528701
0.033405766,0.323759049,0.583028495,-0.151747629
0.202767089,0.575565636,1.879949331,-1.444107056
0.902732491,-0.99906987,-0.100487597,0.687188208
-1.092487812,-0.19929564,-0.41043657099999997,-1.550545216
-0.931066632,-0.699723363,1.868030071,-0.633821666
-1.383713603,-0.403560907,-0.359383255,-0.828819156
-0.751286089,-0.434682071,-0.197748601,-0.684908867
-0.801262021,-1.22821629,-0.461489886,-0.361415803
-0.81391865,-0.158815429,-0.097593457,0.485454649
0.365732193,-1.453579187,-1.842981815,-1.522646189
0.149503931,-0.4654544,-0.102658331,0.24378486
1.281514525,0.075453557,0.015739093,0.55121249
0.826319277,0.875235617,-0.597114325,0.240568548
0.37120685,0.611776173,-0.351947427,0.260919631
1.098810673,0.084044002,-2.221021175,0.752946079
1.018466353,-0.158815429,-0.664820611,-0.297675729
0.26706776,1.11809504,1.245646477,0.679253578
-0.515802562,-0.970202863,0.149744168,-0.614236534
-1.383713603,-1.486229658,-0.359383255,-0.14544417
-1.853221416,-0.246331528,1.422825575,1.16926229
0.05679315,0.099197969,-0.544530153,0.888921738
-0.60380739,0.595040381,-0.962849379,0.493389249
-0.89353472,0.048249114,-1.246419191,0.96709609
-0.900425076,-0.691893637,-1.544810176,0.995814383
0.047102086,-0.705161572,0.113143027,-2.954963446
-0.27488789,-0.429551661,-1.681566477,0.55121249
-0.857004225,-0.699723363,-0.062943779,-0.016970476
-0.857004225,0.611776173,-0.062943779,0.687188208
1.210252881,-0.448718578,0.990648806,-0.433286667
-0.441324294,-0.971773267,1.532698631,-0.452439189
-0.031049896,-0.172851935,0.789661825,-0.603085577
2.299868345,1.136709094,1.459134221,0.23585023
-0.89353472,0.595040381,-1.246419191,-0.606301904
2.307810068,-1.231776357,-0.928003252,-1.631935835
-1.005981326,-1.251960635,1.0367801189999999,0.687188208
-1.085597515,-0.162283301,-0.112045623,-0.181664482
0.971806765,0.603185713,-0.847565353,0.465103567
0.046413127,1.398282528,0.006351806,0.485454649
-0.522692859,-1.237924218,-0.148646772,0.687188208
0.263414681,0.883373141,-0.560513198,0.493389249
1.710272431,0.115933768,0.395707041,-0.15136101800000001
-0.625010371,0.065745652,1.133821964,-0.345546573
-0.83313036,-1.224656224,1.484428167,-0.326394022
-0.900425076,-0.686455429,-1.544810176,0.097856774999999993
-1.117426634,0.377499342,-0.977945209,-0.385029197
-0.566113651,0.861959875,-1.630513191,0.911723197
0.11767479,-0.452186465,-0.968557894,0.938810349
0.11767479,-1.701884627,-0.968557894,1.1613276
-1.292055607,-1.20091188,2.559370041,2.059285164
-0.89353472,1.664441228,-1.246419191,0.687188208
0.263414681,-0.424974173,-0.560513198,0.184763074
0.18204768,-1.486229658,-2.03321147,-0.734410822
-1.36993289,-1.733766556,0.237398639,-2.200096846
0.263414681,-0.428442061,-0.560513198,0.967528701
-0.89353472,-1.191296101,-1.246419191,0.24378486
0.412553638,1.101359248,0.786548436,1.60794723
-0.900425076,-1.421697259,-1.544810176,0.291655719
-1.110536337,-0.134310275,-0.679554284,-0.02981955
1.959103227,-1.201456904,0.694741666,-2.705358982
0.559779882,0.617214382,-0.637048125,2.059285164
0.477610946,1.38425386,0.816983581,1.556860089
0.405663311,-0.469006568,0.488157481,-0.240306959
-0.137020484,1.38425386,0.265970856,0.687188208
-0.572668791,0.314852953,-0.412388027,0.951659441
-0.219873846,0.048249114,0.624913752,0.687188208
-0.595418632,0.365356714,-0.999081612,-0.353481203
-0.219873846,0.626930118,0.624913752,-0.404568344
-0.148612171,0.121371984,-0.349995971,-0.796884537
0.180559784,-0.428979307,-0.410217285,0.493389249
-0.281009465,-0.158815429,0.181798711,-0.878707767
-0.89353472,0.099197969,-1.246419191,0.938810349
-1.14133966,-1.747803092,0.286500484,0.097856774999999993
1.4758147,0.129970282,1.880168557,-1.417785883
0.354302347,0.906000078,-0.012163149,0.097856774999999993
-1.432999015,0.067308202,-0.307686269,-0.230354577
-0.696273565,0.314852953,1.900084615,0.215499163
0.989077091,-0.424974173,-1.10005641,-0.188400567
-0.900425076,-0.46118471,-1.544810176,-3.429102898
-1.148230076,1.664441228,-0.011890466,0.687188208
1.838302135,-1.449309468,0.854205549,-1.24822247
-0.857004225,0.635520577,-0.062943779,-0.433286667
-0.857004225,0.573181987,-0.062943779,0.0420513
0.439956427,-1.982072115,-1.327170253,-0.055321559
0.336913735,-1.251960635,1.463380218,-0.016970476
1.889255643,-0.966642857,0.268360853,0.262937397
-0.593954504,-0.158815429,0.826262951,-1.080441356
-1.297207117,-1.0036551949999999,1.087833524,0.185961619
0.06927637,-1.432573676,0.021842858,-2.452538252
0.12456511,-1.192866445,-0.670166969,0.283721089
1.215392232,1.141386509,0.965167165,0.687188208
-0.89353472,-0.182559848,-1.246419191,0.320760638
0.786634326,1.371078014,0.585199237,0.24417147
-0.144960642,0.632276177,1.247516632,-0.425352037
-0.900425076,-0.966642857,-1.544810176,-0.82680136
0.123066664,-1.982072115,-0.335543782,-0.808035433
0.124817565,-0.424974173,-0.0116712,-0.603085577
0.900543511,0.612536907,-0.08130265,-0.236271426
-0.522692859,0.093050092,-0.148646772,-0.132162467
-0.376952976,0.891963601,0.259397984,0.493389249
-0.377205402,-1.747803092,-0.3990978,0.032098908
-0.817073107,0.654134572,2.268195629,-1.049705267
0.585404634,-0.16237545,1.234196305,-0.828819156
-0.900425076,0.603185713,-1.544810176,0.097856774999999993
-0.590717256,-0.916139126,-0.68150574,-1.560884237
-1.29031682,-0.687308311,1.386224389,-0.796884537
0.111810207,-0.171991199,0.565005481,-1.1362468
-0.173550993,0.585332453,-0.917504609,0.967528701
-0.444977373,-0.19929564,-0.273460984,1.385429978
-0.900425076,-0.433564633,-1.544810176,-1.245135307
-1.426108718,-1.982072115,-0.009295328,-2.422614098
-0.900425076,-1.982072115,-1.544810176,-0.21748364
-1.340292811,0.595040381,1.122483134,0.485454649
-1.14133966,-1.982072115,0.286500484,-0.83473599
1.33356607,-0.682987571,0.831497967,-1.33124423
-0.900425076,0.099197969,-1.544810176,0.695509434
-0.89353472,0.323759049,-1.246419191,0.049985919
-1.117426634,0.094612643,-0.977945209,1.613864064
0.263414681,0.089490063,-0.560513198,0.464670956
-1.049402237,0.318320841,-0.445086241,-0.318459421
-0.417704433,-1.724058628,2.212927818,-2.006684542
0.251821458,-0.713752031,-1.385127068,0.049985919
0.219011694,-1.22821629,-0.204496041,-0.221920326
-0.33378458,-1.982072115,1.082768559,-1.725578189
-0.794371665,1.131678581,-0.163098931,1.1613276
-0.900425076,0.595040381,-1.544810176,0.989897549
-0.81391865,-0.204733863,-0.097593457,0.716293097
-0.900425076,0.338144422,-1.544810176,-0.039771941
-0.349680007,-1.982072115,2.745786667,-2.559431076
0.273621291,0.847931206,-0.1811257,0.464670956
-1.030920148,0.861199141,0.469271541,1.36306119
0.3814978,-1.22821629,1.094107389,-1.302139282
-1.085597515,0.346734881,-0.112045623,0.723841131
-1.351884484,-0.158815429,0.506516337,-0.215487733
-0.751286089,0.861199141,-0.197748601,0.437583804
-0.148612171,0.147815689,-0.349995971,-0.606301904
-0.602308929,-0.907548666,-1.297472596,-1.282174826
-1.159821749,0.883373141,-0.627857268,0.046769615
-1.20920229,-0.181442395,2.200427055,0.493389249
-0.900425076,-0.19929564,-1.544810176,0.687188208
0.331437558,0.861199141,-0.236301228,0.687188208
-0.51903975,-1.237924218,1.657512903,-0.944443762
0.596310377,-1.22821629,0.54642731,0.0420513
0.820927441,0.861199141,-1.230128407,-0.619150996
3.030961752,0.075453557,-1.259212494,0.687188208
0.765186727,-0.681870103,-0.622935355,0.775314927
1.952140689,-0.732373893,0.826701522,0.370262653
1.427254438,-1.747803092,0.423783839,-0.435304433
0.132667094,-0.9208166,0.795072734,-0.548911273
-0.999091029,-0.727027833,1.335171103,0.938810349
-1.407626629,0.10275799,0.905062437,-0.231553108
-0.212983519,0.36891675,0.923304737,-0.202834785
1.880951166,-1.982072115,1.371260405,-0.749013662
0.746703207,-0.92940706,-1.745940089,-0.828819156
0.488518208,-0.158815429,0.337861598,0.687188208
0.149503931,-0.158815429,-0.102658331,0.687188208
0.299608409,-0.424974173,-1.102200866,-0.404568344
0.862849832,1.379668474,0.58636117,1.139724731
0.864265501,1.381546736,-0.606282353,0.495407045
-0.155502498,-0.963174999,-0.648386896,-0.6238693
1.015227556,-1.489789724,0.634301066,0.687188208
-0.89494884,-0.43388027,0.15487127,0.687188208
-1.20920229,0.577187121,2.200427055,0.215066537
0.263414681,-0.433564633,-0.560513198,0.938810349
0.242127389,1.389692068,0.469490796,0.687188208
1.933292747,1.633676767,-0.174949512,0.13811262
2.547673225,2.693053961,-0.073785558,1.857551694
2.34899497,-0.460869074,-2.236293077,0.735059023
0.232611284,-0.421414167,0.405541569,0.038834997
0.798225999,0.099197969,1.201166034,-1.091272593
-0.439837962,0.847931206,-0.298942655,0.745011449
0.637495339,1.149984837,-0.761862397,0.687188208
0.497484118,-1.720498681,1.188270092,-2.677073479
0.750354707,-0.979910791,-0.148427501,-0.684908867
0.755056083,0.595040381,0.169148386,0.687188208
-0.14172186,-0.158815429,-0.05160502,-0.497391492
0.263414681,-0.424974173,-0.560513198,-0.433286667
-0.767097175,-1.701884627,2.531936884,-1.224351645
1.051422834,0.595040381,0.301260442,0.435566008
-0.522692859,0.070868231,-0.148646772,-0.297675729
0.263414681,1.659855843,-0.560513198,0.938810349
1.959103227,-1.224748373,0.694741666,-0.103876784
-0.29044655,0.071893528,1.706614733,0.687188208
-0.714755595,-0.163400754,0.985726893,-0.25864026
0.260866404,-1.459017396,1.05404675,-1.251438856
-1.333402395,-1.22821629,1.420874119,-1.352028012
0.459128946,-0.438149959,-0.097374186,-0.453637719
0.228796899,2.683338404,1.026669502,2.059285164
-0.898187637,-0.484068394,1.453992963,-0.124660477
-0.110665999,0.347503453,-0.35916397,-1.397002101
3.322187662,0.040103763,-1.310265779,-0.347177714
0.834948421,-0.474360466,-1.471868873,-0.297675729
-0.039404336,0.075453557,-1.334073663,-1.053354144
-0.739694417,0.310583264,0.418218225,0.299590319
0.610091031,1.664441228,1.143209219,-3.429102898
2.566155434,0.323759049,0.840572178,0.299590319
1.052921295,0.617122233,-0.03336275,-0.206051096
-1.482379556,0.360771388,2.520598173,-1.58286643
2.445354223,-0.934853077,1.00003612,-2.724124908
-0.804065764,-0.424974173,1.691518903,-0.790581048
0.566922665,0.609076858,0.319838583,-0.190418333
0.68233031,-0.470892608,-0.681286454,-0.404568344
0.960899472,-0.163400754,-0.36844337,0.967528701
-0.110665999,0.625812709,-0.35916397,0.493389249
-0.377205402,0.558028042,-0.3990978,1.635034442
1.387485147,-1.211480498,0.539430022,-2.975747108
1.541601658,0.099197969,-0.585775554,-0.605103374
-0.727412224,-0.687308311,1.349623322,-0.626652956
-0.353765041,-0.944468856,0.503034055,-1.976381183
-0.5454427,1.40642786,-0.735340357,-0.906993449
-1.117426634,-0.718882442,-0.977945209,1.191631079
-0.522692859,2.160283566,-0.148646772,2.059285164
-0.169899464,0.36891675,0.680007994,-0.159682259
-0.110665999,0.337026983,-0.35916397,0.24378486
1.40439415,-0.993947268,-0.788651824,0.687188208
0.446121573,0.609076858,0.479302496,0.530428827
-0.473407447,0.582633197,-0.200343743,0.946744978
-1.624628186,-0.163400754,1.471927404,-1.080441356
-0.110665999,0.595040381,-0.35916397,0.687188208
0.263414681,0.337026983,-0.560513198,-0.684908867
-0.741192877,0.595040381,0.752841413,0.184763074
-0.522692859,-0.673279643,-0.148646772,-0.684908867
0.03482144,-0.962314248,-0.609615028,-1.504259467
2.795478344,0.053279538,-1.606705308,0.687188208
0.263414681,1.090882778,-0.560513198,-0.935711801
0.277195334,-1.733766556,0.036268704,-1.108726978
-0.396417141,-0.158815429,1.182923794,0.464670956
-0.900425076,-1.007215261,-1.544810176,0.938810349
-0.290699005,0.337026983,1.048118949,0.687188208
-1.04906702,2.155161142,1.071429849,1.305237889
0.876630425,1.095468163,1.18314302,0.437583804
2.591094255,0.843345881,1.408080816,0.687188208
0.670738637,0.274372756,-1.297253251,0.936792612
1.56288743,0.075453557,-1.824426532,-0.603085577
-1.005981326,0.099197969,1.0367801189999999,-0.103876784
-0.287209302,0.323759049,0.198846012,-1.748379707
0.267066211,-0.474452645,1.036999464,-0.644652963
0.278659433,-0.158815429,1.861613274,-0.828819156
0.459128946,0.626930118,-0.097374186,-0.210769415
-0.02781265,-0.203880966,-0.718106866,-0.606301904
-1.624628186,-0.477920502,1.471927404,0.10579139
0.195804551,-1.982072115,2.011909246,-2.923461437
2.783156872,1.898710251,0.273707211,0.687188208
1.498516083,-0.479483068,-0.551125884,0.06913846
0.13291955,0.599625707,1.453568578,-0.124660477
-1.2276842590000001,0.319438279,1.286069274,-1.101225019
-0.446728289,-0.13161099,-0.59733361,-0.207553104
2.213361979,0.099197969,0.011917431,-0.132595092
0.833209634,-0.948028862,-0.29872337,-0.036555637
1.502167583,-0.435450673,1.046386719,-1.49984467
-0.148612171,0.093050092,-0.349995971,-0.009035856
0.263414681,0.878695667,-0.560513198,1.80968082
1.73913908,-1.462485313,-0.229114756,-1.308875442
2.6623559,1.640696764,0.433171123,0.938810349
0.566232145,0.888403535,0.004400334,0.493389249
0.078242265,-0.469014406,0.872251391,0.232633933
0.369468063,0.309722543,0.821198106,-0.87549144
1.058060646,0.882247865,-0.058844402,0.485454649
-0.305691302,0.609076858,-0.715511739,-0.21870403
-0.879754066,1.38425386,-0.649637341,0.687188208
-1.085597515,1.664441228,-0.112045623,-0.180465952
-0.944413781,-0.705161572,1.91648829,0.211850241
-0.900425076,-0.203973114,-1.544810176,0.660101056
0.141548663,0.328881621,0.57881397,-1.022618055
-0.522692859,1.398282528,-0.148646772,-0.152946174
-0.110665999,0.099197969,-0.35916397,0.434367478
-0.999091029,0.603185713,1.335171103,1.140543938
-0.439837962,0.613654375,-0.298942655,0.233832464
0.126802504,0.320291191,2.328636169,-0.603085577
-0.900425076,-0.266627342,-1.544810176,0.010116682
-0.655088603,0.066863105,0.591794908,1.441235542
-0.466517121,-1.982072115,0.098047197,-1.342015862
0.89758098100000006,1.941168666,-1.572024107,-0.07088732
2.783156872,-0.47601518,0.273707211,0.032098908
1.31946075,-1.458925247,0.006571072,-2.229201794
0.510927975,-1.20091188,0.059888892,-2.035403013
1.108915925,0.869789541,0.226586938,0.687188208
-0.002872284,0.070868231,0.058048785,0.687188208
-1.148230076,-0.713752031,-0.011890466,-0.520192981
-0.148612171,-0.158815429,-0.349995971,0.485454649
-0.900425076,-0.447593302,-1.544810176,-0.009035856
0.004018038,0.364239275,0.356439739,0.967528701
0.446846753,0.830077946,-1.028779268,-1.048120141
-0.148612171,0.61722225,-0.349995971,-0.210769415
-0.497754037,0.843345881,0.418861896,-0.009035856
0.011958196,-1.475753188,-0.625106096,-1.978398919
0.405663311,0.342918128,0.488157481,-0.015771942
0.263414681,-1.255520701,-0.560513198,-1.048120141
-0.602308929,0.10275799,-1.297472596,0.242153704
-0.857004225,-1.747803092,-0.062943779,-1.278958559
1.540186048,-0.145547509,0.606867909,-0.742710233
-0.14172186,-0.489190966,-0.05160502,1.414148331
2.547673225,0.058717757,-0.073785558,0.485454649
0.263414681,0.585332453,-0.560513198,0.262937397
1.550567627,0.071985684,0.26463297,-0.303592563
-0.201391831,0.080131032,1.539271474,-0.231553108
-0.446728289,-0.993947268,-0.59733361,0.940008879
0.263414681,-0.185259134,-0.560513198,-0.433286667
0.431288093,-0.158815429,2.359401941,-2.057005882
0.516946733,0.603185713,0.056097314,-0.800100863
-0.81391865,1.664441228,-0.097593457,0.687188208
0.586132824,-1.22821629,-1.470829964,-0.06484133
-0.556260765,0.595040381,0.158599153,0.687188208
0.799641669,-1.489789724,0.008522544,0.184763074
-1.148230076,0.115933768,-0.011890466,-1.799466848
0.263414681,0.10275799,-0.560513198,-0.103876784
0.270305008,0.379385382,-0.262122244,-0.590865314
2.850490808,-0.158815429,0.491127968,-1.166982889
-0.807028294,-1.251960635,0.200797483,-0.156465948
-0.212983519,-0.158815429,0.923304737,-0.35549897
0.488518208,1.11809504,0.337861598,-0.15496394
2.618935108,-0.420296699,-1.048695326,0.299590319
-0.89353472,-0.182559848,-1.246419191,0.55121249
-1.631518483,0.270556003,1.17353642,1.663752794
3.557671309,0.613654375,-0.962773025,-0.3566975
-0.912746429,1.926014662,0.335602313,0.437583804
0.109298125,0.860081673,0.564692438,-0.627085567
-1.396034956,-0.217909634,1.521029234,0.687188208
0.576775551,0.902440071,2.108950853,0.717924297
0.412553638,0.337026983,0.786548436,-0.209570885
0.288353503,-0.424974173,0.006995473,0.013332986
-0.439837962,1.898710251,-0.298942655,2.059285164
0.099192783,-0.44760114,-1.882915735,0.687188208
-0.89353472,-1.467615724,-1.246419191,-1.494739771
-0.844722033,-0.433564633,0.868461311,0.485454649
1.200399995,0.089490063,-0.798463523,-0.596782148
0.110071406,0.070868231,1.738150954,0.290457189
1.897535563,1.158122301,-0.18496643,1.138912797
-0.002872284,0.099197969,0.058048785,-0.433286667
0.634256542,-0.158815429,0.537259281,-1.106329918
0.561530769,-0.185259134,-0.313175559,0.097856774999999993
0.263414681,1.664441228,-0.560513198,0.299590319
0.263414681,1.141386509,-0.560513198,0.687188208
0.263414681,0.075453557,-0.560513198,0.464670956
0.263414681,1.664441228,-0.560513198,0.888921738
1.420364141,1.398282528,0.125392899,0.464670956
0.263414681,0.843345881,-0.560513198,0.687188208
-0.89353472,0.408851862,-1.246419191,2.059285164
0.120116197,-0.681862295,-0.329247087,-1.301760077
0.356811434,0.112473741,1.185094476,-0.3566975
-0.365613729,0.305145055,0.216869026,0.745011449
1.058648348,-0.976350784,2.116167545,-1.505078793
-0.631900668,0.869789541,0.83543098,0.240568548
-0.900425076,0.581772447,-1.544810176,0.464670956
-0.900425076,1.10950458,-1.544810176,0.437583804
-1.110536337,-0.435442805,-0.679554284,0.061203837
0.85275656,-1.747803092,-0.364228874,-1.77786386
2.516615868,0.869789541,0.025126379,0.54327786
-0.439837962,-0.204733863,-0.298942655,0.077073075
-0.602308929,-0.397669733,-1.297472596,-0.172531337
-0.358470947,1.930599928,1.173755765,0.148943931
0.059758712,-0.470892608,-0.250753403,-0.122642703
-0.359886616,-0.970202863,2.366399288,-1.479704261
-1.005981326,-1.210711956,1.0367801189999999,-0.853509247
-0.228228271,0.585332453,-1.498821735,0.012134453
-0.148612171,0.054040279,-0.349995971,-0.197600722
-1.148230076,1.389692068,-0.011890466,1.655818105
-0.027811103,-0.158815429,-0.509459853,-0.684908867
0.869487643,0.337026983,0.226256311,0.215066537
-0.999091029,-0.185259134,1.335171103,0.24378486
0.584463239,0.085161455,0.468909353,-0.606301904
2.630526781,-1.467615724,-0.432728469,-0.491109908
-0.110665999,1.664441228,-0.35916397,0.687188208
-0.085979633,0.10275799,-0.450151116,-0.103876784
-0.900425076,-1.982072115,-1.544810176,-1.280157089
1.015227556,0.861199141,0.634301066,0.126961708
0.5908342,0.089490063,-1.153254151,-1.302525997
-1.292055607,-1.204471827,2.559370041,-2.471304178
-0.900425076,0.875227809,-1.544810176,-0.404568344
-0.89353472,-0.95773679,-1.246419191,-0.662107348
0.239164829,-0.158815429,-1.021230578,0.097856774999999993
-0.900425076,1.149976969,-1.544810176,0.464670956
-1.084906936,0.654142439,0.203392625,0.940008879
-0.432947636,-0.153692856,-5.51708e-4,-0.353481203
0.724001765,-0.158815429,0.68535435200000006,-2.481256723
-0.58532542,-1.982072115,-0.048491612,0.139810771
0.179144114,0.337026983,0.782426178,1.865486264
-0.14172186,-0.158815429,-0.05160502,-1.473977923
-0.148612171,1.664441228,-0.349995971,1.1613276
0.655252218,-0.649535239,1.660577178,-1.470739722
0.76567173,-0.673279643,1.843348145,0.291655719
-0.522692859,-1.982072115,-0.148646772,-2.229201794
-1.624628186,1.664441228,1.471927404,0.241767079
-0.212983519,0.883373141,0.923304737,0.437583804
2.049392462,1.401842475,-0.651989281,0.687188208
-0.631900668,0.075453557,0.83543098,-0.825602829
-0.110665999,0.630398035,-0.35916397,-1.58286643
-1.631518483,-0.195743456,1.17353642,0.226717085
-0.566113651,-1.982072115,-1.630513191,0.773729742
-0.414899141,0.860081673,0.268566012,1.385429978
0.040296089,0.618784785,0.88141942,-1.339565516
0.599476933,-0.190705195,-0.322343558,0.486653179
-0.070896700000000007,-0.470892608,-0.474810183,0.687188208
-0.770497799,1.123533249,1.384272933,0.485454649
-1.402925253,1.398282528,1.222638369,1.857551694
-0.900425076,-0.126933515,-1.544810176,-0.684908867
-1.383713603,-1.720498681,-0.359383255,-2.316130161
-0.522692859,0.323759049,-0.148646772,0.23585023
-1.351884484,0.581772447,0.506516337,-0.103876784
-1.116400838,-1.467615724,0.854009151,-0.12894617
-0.148612171,-0.424974173,-0.349995971,0.032918148
-0.384095728,0.865519881,-0.697488725,-1.359962583
-0.436186433,0.098080516,1.298569918,0.283721089
-0.398155928,-1.449309468,2.356069326,-2.006684542
0.393734872,-0.217909634,-1.852972507,0.685989678
-0.900425076,-0.195735618,-1.544810176,0.687188208
-0.507862389,3.48769784,-0.831801593,1.80968082
-0.482923567,-0.180989444,-0.264292985,1.191631079
-0.560386598,-0.7359339,0.519017041,-0.353481203
-0.522692859,-1.701884627,-0.148646772,-2.03742075
-0.566113651,-0.929722667,-1.630513191,-0.103876784
1.652357936,-0.461986512,1.322158575,0.650967896
0.717111468,-0.962057531,0.386963427,-2.423433542
-0.219873846,1.14129436,0.624913752,1.268220305
-0.73280406,0.595040381,0.71660918,0.436385244
-0.002872284,0.099197969,0.058048785,0.049985919
-0.431735963,0.342373043,1.166297078,0.687188208
-0.609199286,-0.965617537,-1.595863461,0.493775874
-1.04906702,-0.14478676,1.071429849,0.299590319
-0.66494149,1.123533249,-1.197317362,0.938810349
-0.900425076,0.084904738,-1.544810176,0.040420145
-0.66494149,0.333466947,-1.197317362,0.485454649
-1.234574556,0.61722225,0.987678349,-1.295023918
-0.160203859,0.360771388,-0.965962768,0.485454649
0.114435993,-0.963174999,0.330563754,-0.207553104
0.004018038,1.664441228,0.356439739,1.60794723
-0.490863711,0.320291191,0.717252851,0.638118804
-0.522692859,0.360771388,-0.148646772,-0.239487723
0.536844432,-0.429294944,-0.222188413,0.23585023
-0.096885353,-0.673279643,0.237617895,-0.016970476
0.195804551,-0.407120913,2.011909246,-1.552562952
-1.376823306,1.904156327,-0.060992308,0.147745401
-0.148612171,-0.452278614,-0.349995971,-0.286160052
0.123150982,-1.701884627,0.731123507,-0.013754172
0.454061747,-0.186027721,-0.50224334,-0.664557755
2.299868345,1.922454596,1.459134221,0.211850241
-0.027811103,1.343773603,-0.509459853,1.3551265
1.117545128,-1.22821629,-0.64816761,-1.723560452
